Vendor Name,Vendor ID,Laptop Model Name,Laptop Model ID,Quoted Price (INR),Available Quantity,Delivery Time (Days),Specs Matching Score,Vendor Rating,Past Orders Count,Reliability Score,Vendor Email,Persona Role
Galaxy Traders,V-510,Inspiron-9541,M-2768,150856,32,3,0.91,4.4,207,0.82,starline@supplies.com,Office
Carpenter PLC,V-478,Inspiron-9541,M-2768,143214,27,7,0.91,4.6,257,0.8,starline@supplies.com,Office
BrightTech Supplies,V-355,ROG-9559,M-2775,103635,96,7,0.88,4.3,448,0.79,orion@traders.com,Developer
Starline Distributors,V-371,ROG-9559,M-2775,91142,56,7,0.88,4.1,500,0.82,orion@traders.com,Developer
NovaTech Systems,V-661,ThinkPad-1480,M-2783,83038,43,7,0.8,3.8,230,0.78,carpenter@distributors.com,Gaming
Zenith Suppliers,V-612,ThinkPad-1480,M-2783,73108,47,5,0.8,3.5,230,0.86,carpenter@distributors.com,Gaming
Horizon Supplies,V-153,Pavilion-2219,M-2802,126582,27,7,0.92,4.2,258,0.84,elite@systems.com,Gaming
NovaTech Systems,V-157,Pavilion-2219,M-2802,115751,38,4,0.92,4.4,421,0.84,elite@systems.com,Gaming
Carpenter PLC,V-811,ROG-6202,M-2809,88568,42,4,0.92,4.3,279,0.9,horizon@traders.com,Student
Orion Technologies,V-115,ROG-6202,M-2809,80247,72,6,0.92,3.7,395,0.9,horizon@traders.com,Student
Horizon Supplies,V-269,Pavilion-3905,M-2814,117450,10,6,0.91,4.4,405,0.9,novatech@traders.com,Gaming
Galaxy Traders,V-216,Pavilion-3905,M-2814,135801,47,7,0.91,4.7,351,0.88,novatech@traders.com,Gaming
NovaTech Systems,V-900,Inspiron-6036,M-2816,103936,15,2,0.87,4.0,349,0.82,apex@traders.com,Office
Elite Vendors,V-923,Inspiron-6036,M-2816,102817,15,5,0.87,4.1,387,0.79,apex@traders.com,Office
Galaxy Traders,V-699,Inspiron-3078,M-2838,62396,16,7,0.93,5.0,329,0.86,elite@retailers.com,Student
Orion Technologies,V-618,Inspiron-3078,M-2838,59930,54,5,0.93,4.7,223,0.82,elite@retailers.com,Student
Starline Distributors,V-210,ROG-3061,M-2869,80410,75,5,0.86,5.0,484,0.83,elite@traders.com,Gaming
Galaxy Traders,V-170,ROG-3061,M-2869,90312,52,3,0.86,5.0,341,0.88,elite@traders.com,Gaming
BrightTech Supplies,V-240,Inspiron-6772,M-2896,99346,86,3,0.91,5.0,368,0.83,zenith@supplies.com,Student
Taylor-Myers,V-512,Inspiron-6772,M-2896,85299,33,6,0.91,4.6,445,0.86,zenith@supplies.com,Student
Galaxy Traders,V-962,MacBook-5723,M-2907,95157,71,2,0.91,4.3,393,0.88,elite@retailers.com,Business
Apex Retailers,V-199,MacBook-5723,M-2907,97608,98,5,0.91,4.2,232,0.87,elite@retailers.com,Business
Elite Vendors,V-207,ThinkPad-2169,M-2909,127676,33,7,0.94,4.4,239,0.85,zenith@vendor.com,Developer
Apex Retailers,V-136,ThinkPad-2169,M-2909,130198,11,2,0.94,3.8,286,0.81,zenith@vendor.com,Developer
Taylor-Myers,V-942,Pavilion-9679,M-2919,124438,77,4,0.88,4.1,447,0.9,apex@traders.com,Office
Starline Distributors,V-129,Pavilion-9679,M-2919,130045,38,2,0.88,4.1,454,0.9,apex@traders.com,Office
Orion Technologies,V-283,ROG-9576,M-2922,132173,35,4,0.84,3.8,435,0.9,galaxy@distributors.com,Business
NovaTech Systems,V-550,ROG-9576,M-2922,124835,22,3,0.84,3.7,485,0.9,galaxy@distributors.com,Business
NovaTech Systems,V-672,MacBook-8408,M-2929,107048,33,5,0.87,4.7,318,0.78,starline@suppliers.com,Developer
Carpenter PLC,V-225,MacBook-8408,M-2929,110599,42,3,0.87,4.9,254,0.8,starline@suppliers.com,Developer
Orion Technologies,V-243,Pavilion-9955,M-2947,148542,73,3,0.88,4.3,491,0.82,galaxy@retailers.com,Developer
NovaTech Systems,V-606,Pavilion-9955,M-2947,142525,35,6,0.88,4.0,486,0.78,galaxy@retailers.com,Developer
Apex Retailers,V-488,MacBook-2591,M-2953,146537,18,5,0.94,3.9,388,0.87,brighttech@supplies.com,Student
Galaxy Traders,V-144,MacBook-2591,M-2953,156403,61,6,0.94,4.1,259,0.9,brighttech@supplies.com,Student
Apex Retailers,V-606,ROG-2524,M-2968,51438,29,5,0.83,4.2,258,0.82,orion@traders.com,Developer
Starline Distributors,V-352,ROG-2524,M-2968,54767,12,7,0.83,4.6,236,0.86,orion@traders.com,Developer
Horizon Supplies,V-952,Inspiron-5774,M-2972,118222,99,5,0.83,4.2,285,0.8,brighttech@retailers.com,Office
NovaTech Systems,V-566,Inspiron-5774,M-2972,130585,91,7,0.83,4.9,251,0.78,brighttech@retailers.com,Office
Orion Technologies,V-994,Pavilion-5100,M-2987,113373,71,3,0.88,3.7,383,0.88,horizon@vendor.com,Gaming
Zenith Suppliers,V-441,Pavilion-5100,M-2987,115164,63,3,0.88,3.9,454,0.87,horizon@vendor.com,Gaming
Taylor-Myers,V-115,Pavilion-1767,M-3012,119568,20,2,0.83,4.0,414,0.83,apex@suppliers.com,Developer
NovaTech Systems,V-127,Pavilion-1767,M-3012,102408,54,7,0.83,3.9,482,0.87,apex@suppliers.com,Developer
Orion Technologies,V-243,MacBook-3254,M-3021,60832,78,5,0.91,3.9,252,0.8,carpenter@vendor.com,Business
Apex Retailers,V-641,MacBook-3254,M-3021,62701,99,5,0.91,3.9,460,0.81,carpenter@vendor.com,Business
Elite Vendors,V-244,Pavilion-8686,M-3022,104917,69,3,0.91,3.9,385,0.89,novatech@distributors.com,Developer
NovaTech Systems,V-805,ROG-2917,M-3025,114856,96,7,0.9,4.9,264,0.85,apex@vendor.com,Student
Carpenter PLC,V-577,ROG-2917,M-3025,119016,53,7,0.9,4.6,236,0.85,apex@vendor.com,Student
BrightTech Supplies,V-587,Inspiron-6414,M-3056,56632,95,7,0.86,3.9,349,0.89,orion@supplies.com,Business
Starline Distributors,V-136,Inspiron-6414,M-3056,54545,11,7,0.86,3.8,260,0.88,orion@supplies.com,Business
BrightTech Supplies,V-931,Inspiron-3328,M-3064,84994,16,3,0.88,4.6,456,0.82,taylor-myers@vendor.com,Gaming
Zenith Suppliers,V-711,Inspiron-3328,M-3064,86251,99,7,0.88,5.0,237,0.85,taylor-myers@vendor.com,Gaming
Zenith Suppliers,V-185,MacBook-1900,M-3072,71175,98,4,0.81,3.8,493,0.89,taylor-myers@retailers.com,Student
Starline Distributors,V-408,MacBook-3801,M-3107,117749,64,7,0.91,5.0,413,0.87,galaxy@traders.com,Business
Taylor-Myers,V-819,MacBook-3801,M-3107,134948,75,4,0.91,4.4,401,0.89,galaxy@traders.com,Business
Horizon Supplies,V-272,MacBook-8910,M-3127,61553,28,6,0.83,4.6,345,0.89,elite@suppliers.com,Business
Orion Technologies,V-571,MacBook-8910,M-3127,65830,30,3,0.83,4.5,335,0.83,elite@suppliers.com,Business
Horizon Supplies,V-868,ThinkPad-3539,M-3138,105393,25,4,0.9,4.0,355,0.84,carpenter@vendor.com,Gaming
Galaxy Traders,V-308,ThinkPad-3539,M-3138,108096,45,2,0.9,3.6,470,0.86,carpenter@vendor.com,Gaming
Taylor-Myers,V-897,Inspiron-7721,M-3145,93559,48,6,0.93,3.9,283,0.9,zenith@systems.com,Business
Carpenter PLC,V-509,Inspiron-7721,M-3145,93524,31,4,0.93,4.3,442,0.9,zenith@systems.com,Business
Zenith Suppliers,V-510,ROG-8791,M-3150,119853,49,2,0.95,4.5,261,0.82,taylor-myers@retailers.com,Gaming
Apex Retailers,V-328,ROG-8791,M-3150,114353,61,4,0.95,4.3,348,0.83,taylor-myers@retailers.com,Gaming
Galaxy Traders,V-916,ROG-3674,M-3219,130793,24,7,0.87,4.7,480,0.83,elite@retailers.com,Developer
Galaxy Traders,V-372,Pavilion-2031,M-3223,120316,70,4,0.91,4.1,489,0.84,zenith@systems.com,Student
Orion Technologies,V-680,Pavilion-2031,M-3223,121097,92,2,0.91,4.5,211,0.8,zenith@systems.com,Student
Horizon Supplies,V-405,MacBook-8144,M-3229,104828,77,5,0.9,4.6,408,0.85,zenith@suppliers.com,Developer
Apex Retailers,V-758,MacBook-8144,M-3229,92163,99,6,0.9,4.2,368,0.78,zenith@suppliers.com,Developer
Starline Distributors,V-185,MacBook-4944,M-3244,88908,82,6,0.83,4.7,325,0.79,orion@systems.com,Business
Galaxy Traders,V-910,MacBook-4944,M-3244,97894,51,6,0.83,4.4,435,0.86,orion@systems.com,Business
Orion Technologies,V-588,ThinkPad-2137,M-3297,85072,37,2,0.87,4.9,314,0.83,horizon@suppliers.com,Office
Zenith Suppliers,V-381,ThinkPad-2137,M-3297,89945,15,2,0.87,5.0,496,0.81,horizon@suppliers.com,Office
NovaTech Systems,V-571,Inspiron-1475,M-3309,63721,43,3,0.83,3.8,380,0.9,orion@suppliers.com,Office
Apex Retailers,V-274,Inspiron-1475,M-3309,57780,21,5,0.83,3.7,309,0.9,orion@suppliers.com,Office
NovaTech Systems,V-879,Inspiron-6283,M-3316,103282,17,4,0.84,4.0,413,0.87,carpenter@traders.com,Office
Galaxy Traders,V-149,Inspiron-6283,M-3316,94894,40,2,0.84,4.0,408,0.79,carpenter@traders.com,Office
Galaxy Traders,V-356,Pavilion-1204,M-3337,148188,74,6,0.92,3.9,444,0.9,zenith@systems.com,Student
Starline Distributors,V-936,Pavilion-1204,M-3337,150426,20,4,0.92,3.5,388,0.9,zenith@systems.com,Student
Galaxy Traders,V-426,Inspiron-8508,M-3365,139755,22,7,0.95,3.6,226,0.89,novatech@retailers.com,Developer
Apex Retailers,V-287,Inspiron-8508,M-3365,143948,98,3,0.95,3.9,360,0.84,novatech@retailers.com,Developer
Apex Retailers,V-888,Inspiron-4911,M-3379,72032,93,4,0.84,5.0,224,0.9,starline@distributors.com,Student
Elite Vendors,V-897,Inspiron-4911,M-3379,68174,42,5,0.84,4.6,200,0.89,starline@distributors.com,Student
BrightTech Supplies,V-589,Pavilion-6960,M-3426,111076,27,5,0.94,4.1,483,0.9,elite@traders.com,Business
Galaxy Traders,V-353,Pavilion-6960,M-3426,91602,23,3,0.94,3.9,390,0.83,elite@traders.com,Business
Orion Technologies,V-408,Pavilion-2502,M-3429,50295,90,2,0.9,4.9,251,0.84,apex@retailers.com,Office
Galaxy Traders,V-896,Pavilion-2502,M-3429,50852,52,3,0.9,4.8,394,0.79,apex@retailers.com,Office
Taylor-Myers,V-735,ROG-7877,M-3478,88286,89,4,0.87,4.3,476,0.86,zenith@systems.com,Student
Galaxy Traders,V-793,ROG-7877,M-3478,80594,98,5,0.87,4.9,454,0.89,zenith@systems.com,Student
NovaTech Systems,V-420,ROG-1037,M-3486,71493,34,6,0.87,5.0,439,0.8,orion@suppliers.com,Gaming
Zenith Suppliers,V-839,ROG-1037,M-3486,64889,97,6,0.87,5.0,254,0.78,orion@suppliers.com,Gaming
NovaTech Systems,V-818,ROG-3009,M-3515,158683,58,7,0.93,4.4,209,0.86,galaxy@vendor.com,Business
Elite Vendors,V-845,ROG-3009,M-3515,144086,33,2,0.93,4.1,417,0.87,galaxy@vendor.com,Business
Carpenter PLC,V-294,Inspiron-6510,M-3547,108607,28,7,0.89,4.1,485,0.86,galaxy@distributors.com,Office
Orion Technologies,V-664,Inspiron-6510,M-3547,108881,87,7,0.89,4.7,373,0.9,galaxy@distributors.com,Office
Carpenter PLC,V-932,Pavilion-5284,M-3554,76463,85,7,0.8,4.7,383,0.78,taylor-myers@retailers.com,Student
Zenith Suppliers,V-685,Pavilion-5284,M-3554,75606,34,3,0.8,4.6,465,0.81,taylor-myers@retailers.com,Student
Orion Technologies,V-235,Pavilion-7423,M-3559,137819,35,6,0.92,4.3,273,0.89,zenith@traders.com,Gaming
NovaTech Systems,V-614,Pavilion-7423,M-3559,124192,15,5,0.92,4.5,390,0.9,zenith@traders.com,Gaming
Galaxy Traders,V-436,ROG-3304,M-3631,117401,90,5,0.86,3.7,280,0.79,carpenter@suppliers.com,Gaming
Taylor-Myers,V-238,ROG-3304,M-3631,110379,99,5,0.86,3.9,492,0.81,carpenter@suppliers.com,Gaming
Taylor-Myers,V-699,ROG-4114,M-3632,100958,72,2,0.86,4.4,342,0.86,horizon@supplies.com,Gaming
Elite Vendors,V-287,ROG-4114,M-3632,98729,66,4,0.86,3.5,333,0.83,horizon@supplies.com,Gaming
Orion Technologies,V-622,Pavilion-6310,M-3660,89329,10,2,0.85,3.9,207,0.8,carpenter@systems.com,Developer
Taylor-Myers,V-351,Pavilion-6310,M-3660,82700,86,6,0.85,4.5,478,0.78,carpenter@systems.com,Developer
BrightTech Supplies,V-619,MacBook-8219,M-3703,91933,35,7,0.81,3.5,254,0.9,apex@supplies.com,Student
Zenith Suppliers,V-974,MacBook-8219,M-3703,94600,45,6,0.81,3.8,202,0.85,apex@supplies.com,Student
Zenith Suppliers,V-531,MacBook-5764,M-3749,113548,52,2,0.95,4.0,295,0.8,brighttech@distributors.com,Office
Apex Retailers,V-476,MacBook-5764,M-3749,124925,78,3,0.95,3.8,424,0.78,brighttech@distributors.com,Office
Horizon Supplies,V-351,Pavilion-8565,M-3756,115023,84,2,0.95,3.7,491,0.78,brighttech@systems.com,Office
Starline Distributors,V-793,Pavilion-8565,M-3756,127857,96,5,0.95,3.7,439,0.82,brighttech@systems.com,Office
Elite Vendors,V-718,MacBook-8835,M-3774,114133,37,7,0.95,4.1,425,0.81,apex@supplies.com,Developer
Carpenter PLC,V-525,MacBook-8835,M-3774,106973,11,6,0.95,4.5,270,0.84,apex@supplies.com,Developer
Orion Technologies,V-810,Inspiron-2692,M-3799,87051,23,3,0.8,5.0,362,0.87,zenith@suppliers.com,Office
Apex Retailers,V-138,Inspiron-2692,M-3799,81088,99,6,0.8,5.0,388,0.85,zenith@suppliers.com,Office
Galaxy Traders,V-775,ThinkPad-1237,M-3801,122405,98,6,0.85,3.8,484,0.89,zenith@traders.com,Business
NovaTech Systems,V-548,ThinkPad-1237,M-3801,133806,27,4,0.85,4.4,229,0.84,zenith@traders.com,Business
Elite Vendors,V-861,ThinkPad-4889,M-3807,135487,55,3,0.89,4.1,469,0.81,taylor-myers@suppliers.com,Student
Taylor-Myers,V-852,ROG-8282,M-3843,107069,35,5,0.83,4.2,252,0.81,carpenter@systems.com,Office
Orion Technologies,V-336,ROG-8282,M-3843,88516,34,2,0.83,3.7,357,0.81,carpenter@systems.com,Office
Starline Distributors,V-524,ThinkPad-3642,M-3858,53202,20,7,0.85,4.6,202,0.87,horizon@systems.com,Business
Zenith Suppliers,V-516,ThinkPad-3642,M-3858,59369,97,3,0.85,4.2,339,0.89,horizon@systems.com,Business
Elite Vendors,V-180,MacBook-3551,M-3872,90409,54,7,0.89,4.8,429,0.81,orion@retailers.com,Student
Carpenter PLC,V-845,MacBook-3551,M-3872,95216,55,2,0.89,4.1,328,0.78,orion@retailers.com,Student
Apex Retailers,V-365,MacBook-6771,M-3876,53681,38,4,0.83,4.4,355,0.78,taylor-myers@traders.com,Developer
Zenith Suppliers,V-697,MacBook-6771,M-3876,51711,50,6,0.83,4.7,201,0.8,taylor-myers@traders.com,Developer
Orion Technologies,V-286,ROG-1965,M-3885,95207,34,2,0.9,4.5,218,0.87,elite@retailers.com,Business
Zenith Suppliers,V-909,ROG-1965,M-3885,97830,49,4,0.9,4.6,246,0.87,elite@retailers.com,Business
Horizon Supplies,V-478,Inspiron-3712,M-3929,85211,93,6,0.86,4.8,285,0.9,orion@traders.com,Student
Carpenter PLC,V-218,Inspiron-3712,M-3929,81230,79,2,0.86,4.8,237,0.85,orion@traders.com,Student
BrightTech Supplies,V-621,ThinkPad-1310,M-3935,120916,19,5,0.83,4.6,227,0.82,apex@vendor.com,Office
Starline Distributors,V-741,ThinkPad-1310,M-3935,113480,76,2,0.83,5.0,484,0.78,apex@vendor.com,Office
Zenith Suppliers,V-536,Pavilion-8728,M-3936,79092,62,6,0.95,3.8,202,0.8,starline@distributors.com,Business
Taylor-Myers,V-448,Pavilion-8728,M-3936,80578,79,7,0.95,3.7,450,0.82,starline@distributors.com,Business
NovaTech Systems,V-445,Pavilion-5163,M-3966,105148,64,7,0.94,4.2,373,0.87,galaxy@retailers.com,Office
BrightTech Supplies,V-286,Pavilion-5163,M-3966,93327,53,4,0.94,3.7,297,0.78,galaxy@retailers.com,Office
Horizon Supplies,V-375,ThinkPad-2810,M-3972,69894,90,4,0.94,4.3,379,0.82,zenith@vendor.com,Gaming
Taylor-Myers,V-502,ThinkPad-2810,M-3972,68335,17,5,0.94,4.7,495,0.87,zenith@vendor.com,Gaming
NovaTech Systems,V-392,MacBook-4457,M-4004,72598,78,2,0.94,3.7,389,0.84,elite@suppliers.com,Business
Galaxy Traders,V-628,MacBook-4457,M-4004,77032,83,4,0.94,3.9,285,0.9,elite@suppliers.com,Business
Elite Vendors,V-718,Inspiron-9368,M-4015,76317,24,3,0.89,3.5,499,0.9,horizon@systems.com,Gaming
Carpenter PLC,V-779,Inspiron-9368,M-4015,80568,83,5,0.89,3.8,205,0.84,horizon@systems.com,Gaming
Carpenter PLC,V-783,Inspiron-7169,M-4022,117311,40,5,0.81,4.1,211,0.86,novatech@supplies.com,Developer
BrightTech Supplies,V-424,Inspiron-7169,M-4022,114506,87,2,0.81,3.9,493,0.86,novatech@supplies.com,Developer
Horizon Supplies,V-400,ROG-7530,M-4033,106019,44,4,0.86,4.1,267,0.88,novatech@vendor.com,Student
Starline Distributors,V-557,ROG-7530,M-4033,103751,62,6,0.86,3.5,334,0.84,novatech@vendor.com,Student
NovaTech Systems,V-589,ThinkPad-6998,M-4057,65902,40,6,0.89,3.6,343,0.9,starline@systems.com,Business
BrightTech Supplies,V-130,ThinkPad-6998,M-4057,61095,39,5,0.89,3.5,360,0.89,starline@systems.com,Business
Apex Retailers,V-687,Pavilion-6786,M-4065,63718,100,4,0.88,3.5,291,0.81,orion@systems.com,Student
NovaTech Systems,V-891,Pavilion-6786,M-4065,61757,39,2,0.88,3.6,282,0.81,orion@systems.com,Student
Horizon Supplies,V-236,Pavilion-2926,M-4081,67283,22,3,0.92,4.6,319,0.85,taylor-myers@suppliers.com,Student
Apex Retailers,V-869,Pavilion-2926,M-4081,58161,55,7,0.92,4.5,331,0.88,taylor-myers@suppliers.com,Student
Horizon Supplies,V-859,MacBook-7587,M-4085,92203,51,7,0.88,4.9,471,0.82,brighttech@suppliers.com,Office
Starline Distributors,V-817,MacBook-7587,M-4085,92973,24,3,0.88,5.0,235,0.78,brighttech@suppliers.com,Office
Elite Vendors,V-122,ROG-7419,M-4087,58925,39,5,0.86,4.6,322,0.81,carpenter@systems.com,Student
Starline Distributors,V-454,ROG-7419,M-4087,55216,55,7,0.86,4.8,423,0.82,carpenter@systems.com,Student
Taylor-Myers,V-791,MacBook-3697,M-4099,87981,27,5,0.85,4.4,295,0.86,orion@distributors.com,Student
Horizon Supplies,V-740,MacBook-3697,M-4099,88051,98,2,0.85,4.9,375,0.82,orion@distributors.com,Student
Apex Retailers,V-471,ThinkPad-1801,M-4134,136503,61,5,0.91,3.6,419,0.83,zenith@suppliers.com,Office
Horizon Supplies,V-300,ThinkPad-1801,M-4134,157727,23,4,0.91,4.6,387,0.78,zenith@suppliers.com,Office
Galaxy Traders,V-179,MacBook-5377,M-4162,88197,74,7,0.8,4.4,256,0.78,apex@traders.com,Office
Carpenter PLC,V-589,MacBook-5377,M-4162,90502,76,2,0.8,4.4,256,0.84,apex@traders.com,Office
NovaTech Systems,V-537,Pavilion-5933,M-4168,70646,64,4,0.89,4.6,312,0.9,starline@retailers.com,Developer
Elite Vendors,V-982,Pavilion-5933,M-4168,69054,69,5,0.89,4.5,319,0.84,starline@retailers.com,Developer
Taylor-Myers,V-274,MacBook-4172,M-4174,76670,34,2,0.82,4.0,410,0.82,galaxy@vendor.com,Gaming
Orion Technologies,V-591,MacBook-4172,M-4174,74843,13,7,0.82,4.6,317,0.8,galaxy@vendor.com,Gaming
Horizon Supplies,V-641,ROG-3457,M-4187,67789,40,6,0.81,4.1,245,0.78,novatech@supplies.com,Developer
Taylor-Myers,V-138,ROG-3457,M-4187,64820,82,5,0.81,3.7,223,0.78,novatech@supplies.com,Developer
Horizon Supplies,V-633,ThinkPad-6364,M-4196,116608,94,2,0.89,4.1,394,0.84,galaxy@distributors.com,Office
Orion Technologies,V-370,ThinkPad-6364,M-4196,107878,60,7,0.89,4.3,251,0.78,galaxy@distributors.com,Office
Taylor-Myers,V-732,Inspiron-4773,M-4211,115757,14,7,0.88,4.9,448,0.78,brighttech@distributors.com,Gaming
Elite Vendors,V-859,Inspiron-4773,M-4211,120257,75,6,0.88,4.7,302,0.81,brighttech@distributors.com,Gaming
NovaTech Systems,V-671,MacBook-6122,M-4216,120646,58,6,0.82,4.9,471,0.8,elite@retailers.com,Office
Taylor-Myers,V-260,MacBook-6122,M-4216,131204,21,2,0.82,4.2,392,0.78,elite@retailers.com,Office
Orion Technologies,V-461,ROG-2159,M-4227,127961,22,3,0.88,4.5,453,0.79,elite@suppliers.com,Office
Apex Retailers,V-520,ROG-2159,M-4227,115828,25,7,0.88,4.2,415,0.78,elite@suppliers.com,Office
Elite Vendors,V-258,ThinkPad-8885,M-4229,54266,68,4,0.86,4.4,370,0.88,orion@retailers.com,Student
Taylor-Myers,V-714,ThinkPad-8885,M-4229,53966,33,3,0.86,3.9,242,0.86,orion@retailers.com,Student
Orion Technologies,V-343,Inspiron-9654,M-4236,69982,25,6,0.93,4.2,332,0.78,galaxy@supplies.com,Office
Zenith Suppliers,V-780,Inspiron-9654,M-4236,61920,25,4,0.93,3.9,259,0.84,galaxy@supplies.com,Office
NovaTech Systems,V-791,ROG-7858,M-4244,94823,18,3,0.92,3.5,340,0.9,orion@traders.com,Developer
Zenith Suppliers,V-254,ROG-7858,M-4244,89700,97,5,0.92,3.6,277,0.86,orion@traders.com,Developer
Galaxy Traders,V-705,Inspiron-6714,M-4248,69203,81,6,0.88,5.0,495,0.86,orion@retailers.com,Student
Horizon Supplies,V-481,Inspiron-6714,M-4248,67062,30,3,0.88,4.6,230,0.8,orion@retailers.com,Student
Galaxy Traders,V-704,Pavilion-1496,M-4276,119446,74,6,0.82,4.0,437,0.86,novatech@retailers.com,Office
Starline Distributors,V-893,Pavilion-1496,M-4276,133588,18,3,0.82,4.1,271,0.85,novatech@retailers.com,Office
Galaxy Traders,V-119,Pavilion-2097,M-4284,57082,90,4,0.92,5.0,333,0.9,novatech@traders.com,Student
Horizon Supplies,V-272,Pavilion-2097,M-4284,61744,45,3,0.92,4.9,355,0.9,novatech@traders.com,Student
Apex Retailers,V-315,ThinkPad-8778,M-4329,68342,59,7,0.87,4.7,373,0.84,starline@suppliers.com,Business
Galaxy Traders,V-109,ThinkPad-8778,M-4329,67121,53,5,0.87,5.0,395,0.88,starline@suppliers.com,Business
NovaTech Systems,V-326,ThinkPad-6929,M-4336,117915,61,3,0.84,4.0,437,0.86,carpenter@systems.com,Office
Elite Vendors,V-313,ThinkPad-6929,M-4336,104405,57,6,0.84,4.2,422,0.85,carpenter@systems.com,Office
Apex Retailers,V-768,Inspiron-9640,M-4353,59721,78,4,0.9,3.5,317,0.88,zenith@traders.com,Developer
BrightTech Supplies,V-363,Inspiron-9640,M-4353,68141,18,7,0.9,4.2,257,0.9,zenith@traders.com,Developer
Elite Vendors,V-821,Pavilion-2190,M-4384,95406,91,5,0.81,5.0,349,0.79,zenith@suppliers.com,Student
Taylor-Myers,V-207,MacBook-7408,M-4386,97448,28,4,0.82,4.2,288,0.81,novatech@systems.com,Gaming
Zenith Suppliers,V-133,MacBook-7408,M-4386,97527,24,4,0.82,3.8,480,0.82,novatech@systems.com,Gaming
Apex Retailers,V-877,Pavilion-1557,M-4395,122933,84,5,0.94,4.6,413,0.84,orion@systems.com,Student
Elite Vendors,V-342,Pavilion-1557,M-4395,126154,36,3,0.94,4.6,371,0.89,orion@systems.com,Student
Horizon Supplies,V-232,ThinkPad-7949,M-4427,67710,29,2,0.95,4.6,311,0.87,zenith@suppliers.com,Gaming
Elite Vendors,V-416,ThinkPad-7949,M-4427,63608,69,7,0.95,4.7,485,0.9,zenith@suppliers.com,Gaming
Carpenter PLC,V-201,MacBook-6010,M-4441,118402,23,5,0.87,3.6,282,0.82,horizon@distributors.com,Student
Starline Distributors,V-477,MacBook-6010,M-4441,129369,13,6,0.87,3.9,333,0.79,horizon@distributors.com,Student
Zenith Suppliers,V-937,ThinkPad-4103,M-4442,110923,63,4,0.82,5.0,369,0.87,galaxy@vendor.com,Gaming
NovaTech Systems,V-333,ThinkPad-4103,M-4442,121455,88,5,0.82,5.0,458,0.85,galaxy@vendor.com,Gaming
Horizon Supplies,V-308,ThinkPad-8966,M-4459,86454,36,7,0.85,3.5,321,0.85,apex@supplies.com,Student
Orion Technologies,V-531,ThinkPad-8966,M-4459,95913,78,5,0.85,3.6,259,0.82,apex@supplies.com,Student
Apex Retailers,V-527,Pavilion-8648,M-4466,60905,11,7,0.9,4.6,326,0.85,galaxy@distributors.com,Developer
Taylor-Myers,V-532,Pavilion-8648,M-4466,55916,16,4,0.9,4.5,223,0.88,galaxy@distributors.com,Developer
Apex Retailers,V-112,ROG-8574,M-4485,115422,94,4,0.81,3.7,375,0.81,elite@systems.com,Student
Galaxy Traders,V-922,ROG-8574,M-4485,115312,93,7,0.81,3.5,441,0.83,elite@systems.com,Student
Starline Distributors,V-492,MacBook-5195,M-4488,90019,84,5,0.93,3.5,354,0.9,taylor-myers@vendor.com,Business
BrightTech Supplies,V-598,MacBook-5195,M-4488,105113,37,3,0.93,3.5,434,0.9,taylor-myers@vendor.com,Business
Apex Retailers,V-857,Inspiron-4435,M-4491,112559,35,3,0.91,4.6,231,0.85,taylor-myers@distributors.com,Office
NovaTech Systems,V-325,Inspiron-4435,M-4491,114873,75,2,0.91,4.5,239,0.79,taylor-myers@distributors.com,Office
BrightTech Supplies,V-959,ThinkPad-9054,M-4494,97296,82,4,0.88,3.5,366,0.89,apex@systems.com,Student
BrightTech Supplies,V-798,MacBook-1413,M-4505,142673,28,5,0.89,4.7,395,0.78,carpenter@distributors.com,Gaming
Horizon Supplies,V-823,MacBook-1413,M-4505,141131,98,5,0.89,4.4,343,0.78,carpenter@distributors.com,Gaming
Apex Retailers,V-899,ROG-7479,M-4565,113394,51,6,0.84,4.3,456,0.84,zenith@traders.com,Gaming
Elite Vendors,V-122,ROG-7479,M-4565,113539,34,3,0.84,5.0,380,0.84,zenith@traders.com,Gaming
Apex Retailers,V-856,ROG-7305,M-4576,100765,60,2,0.94,4.2,408,0.81,taylor-myers@suppliers.com,Gaming
Galaxy Traders,V-505,ROG-7305,M-4576,86656,29,7,0.94,3.9,357,0.85,taylor-myers@suppliers.com,Gaming
Taylor-Myers,V-309,Pavilion-4235,M-4591,73009,52,2,0.82,3.8,246,0.9,apex@systems.com,Gaming
Horizon Supplies,V-164,Pavilion-4235,M-4591,72361,92,5,0.82,3.7,389,0.83,apex@systems.com,Gaming
Taylor-Myers,V-141,ROG-9527,M-4642,95184,41,5,0.8,4.5,427,0.9,carpenter@distributors.com,Business
Elite Vendors,V-166,ROG-9527,M-4642,111057,55,3,0.8,4.4,231,0.9,carpenter@distributors.com,Business
Elite Vendors,V-861,ROG-8040,M-4650,131335,96,3,0.89,3.8,409,0.85,starline@vendor.com,Business
Taylor-Myers,V-950,ROG-8040,M-4650,118715,91,4,0.89,3.5,394,0.82,starline@vendor.com,Business
Orion Technologies,V-795,Pavilion-4313,M-4664,63069,50,3,0.9,4.8,286,0.9,brighttech@retailers.com,Gaming
Horizon Supplies,V-513,Pavilion-4313,M-4664,67059,49,2,0.9,4.7,492,0.84,brighttech@retailers.com,Gaming
